order_id,msa_id,procurement_type_id,order_code,order_ceiling_amount
10249,136,2,PO010249,23402.29
11669,80,2,PO011669,27209.02
1605,55,1,SOW00699,203786.72
3157,106,1,SOW01356-1,84328.86
8262,8,3,BPO008262,35181.26
9738,77,2,PO009738,35593.46
9221,2,3,BPO009221,18368.84
10501,173,4,CO010501,42532.86
6133,183,3,BPO006133,28400.29
8621,128,4,CO008621,11064.02
2003,68,1,SOW00879,11485.05
4694,157,1,SOW02031,137162.72
2356,77,1,SOW01025-3,75513.63
10399,119,2,PO010399,40319.75
4238,142,1,SOW01831-2,64092.47
2043,69,1,SOW00894-2,20739.86
10371,197,2,PO010371,39824.24
8338,38,4,CO008338,2477.45
7275,40,4,CO007275,27989.74
5155,171,1,SOW02224-1,166136.76
585,18,1,SOW00245,197035.57
11471,126,2,PO011471,28311.69
4213,141,1,SOW01821,75042.13
2465,82,1,SOW01073,60851.59
10550,137,2,PO010550,49863.45
3084,105,1,SOW01331-2,84881.09
11729,11,3,BPO011729,20092.58
1413,50,1,SOW00617-1,278322.98
10646,10,4,CO010646,23984.5
7890,138,3,BPO007890,14592.89
11571,106,4,CO011571,31184.19
11111,7,2,PO011111,15420.67
2652,88,1,SOW01143-2,170895.12
7026,36,3,BPO007026,36715.87
8845,43,4,CO008845,40494.62
8137,183,2,PO008137,5047.04
10784,109,4,CO010784,48012.85
8402,114,3,BPO008402,7944.08
9800,19,3,BPO009800,47109.08
8525,143,2,PO008525,42302.17
2464,82,1,SOW01072,51169.74
1019,34,1,SOW00445,104650.15
3652,124,1,SOW01567-3,35036.9
11597,170,2,PO011597,42718.9
10772,103,3,BPO010772,34911.04
1375,48,1,SOW00601-1,167539.52
4816,162,1,SOW02079-1,321393.37
4400,148,1,SOW01903-3,210575.84
5760,196,1,SOW02478,32057.92
8836,57,4,CO008836,31994.34
3864,129,1,SOW01665-5,163084.01
591,18,1,SOW00246-5,188637.49
7122,69,4,CO007122,10856.6
4596,154,1,SOW01991,127905.22
7553,145,2,PO007553,48724.26
1458,52,1,SOW00638-1,33535.76
2166,72,1,SOW00949-1,754994.91
6140,164,2,PO006140,18459.56
8626,4,4,CO008626,21760.27
11331,93,3,BPO011331,46236.9
11595,38,4,CO011595,36356.65
374,13,1,SOW00160-1,83875.82
2547,84,1,SOW01098-5,378019.19
2812,94,1,SOW01207,74000.34
3969,133,1,SOW01708,123710.93
1879,65,1,SOW00825,258279.85
7631,132,2,PO007631,40369.65
7666,51,4,CO007666,37357.49
5796,198,1,SOW02494,109334.87
3347,112,1,SOW01434,82440.19
8916,179,2,PO008916,33847.05
11405,188,4,CO011405,13677.91
2746,92,1,SOW01180-1,48712.31
5290,176,1,SOW02276,129419.99
137,6,1,SOW00063-1,607446.3
6222,40,4,CO006222,25806.37
8504,50,3,BPO008504,40073.85
7753,102,4,CO007753,34933.99
153,7,1,SOW00071,210828.46
11472,108,4,CO011472,16481.48
4237,142,1,SOW01831-1,49526.0
4715,158,1,SOW02038,240080.27
3564,118,1,SOW01526-4,78300.22
11557,70,4,CO011557,27565.83
5003,167,1,SOW02155,36443.28
9937,145,2,PO009937,4842.48
11487,154,2,PO011487,3643.72
5688,193,1,SOW02446,278615.24
2328,77,1,SOW01014,110669.49
1675,59,1,SOW00733,421317.72
1481,52,1,SOW00649,25955.65
5596,191,1,SOW02408,93753.39
9741,26,3,BPO009741,30898.87
9939,109,3,BPO009939,8790.61
7005,110,3,BPO007005,16478.6
10745,75,2,PO010745,19947.93
5425,184,1,SOW02336-1,118315.52
4026,135,1,SOW01734,61548.51
9700,116,2,PO009700,26312.44
786,27,1,SOW00339-4,22793.78
5622,191,1,SOW02419,40043.51
164,7,1,SOW00077,85693.27
3461,116,1,SOW01478,255739.67
4139,138,1,SOW01788,659129.44
5964,109,2,PO005964,41572.6
4447,148,1,SOW01923-1,166127.85
628,19,1,SOW00266,462524.57
9815,180,4,CO009815,4787.87
5347,180,1,SOW02303,200673.33
1,1,1,SOW00001,265540.23
2669,88,1,SOW01148-1,323734.32
5963,21,4,CO005963,45542.48
3541,118,1,SOW01519,73417.85
3432,114,1,SOW01468-1,6302.94
10280,74,4,CO010280,35632.89
6794,129,2,PO006794,17767.29
8777,56,3,BPO008777,5294.38
3213,108,1,SOW01380-1,84383.51
2759,92,1,SOW01184-1,215310.78
841,29,1,SOW00364-1,239476.57
3671,124,1,SOW01577,169854.58
9724,197,4,CO009724,32254.97
8013,30,2,PO008013,40632.38
2136,72,1,SOW00935,233769.6
4290,145,1,SOW01856,42081.72
6541,117,4,CO006541,31759.34
9966,123,4,CO009966,38396.6
6216,89,4,CO006216,1175.62
9684,165,4,CO009684,6604.98
7956,70,4,CO007956,34191.19
673,23,1,SOW00285-1,215029.79
10477,25,2,PO010477,16427.39
5090,170,1,SOW02196-1,32429.92
2137,72,1,SOW00935-1,428429.69
6933,168,2,PO006933,9620.65
697,23,1,SOW00297,313640.53
422,15,1,SOW00177,131565.4
11403,11,3,BPO011403,34566.61
3550,118,1,SOW01523,107849.16
7014,67,4,CO007014,37796.71
183,7,1,SOW00082-2,72539.51
5264,175,1,SOW02264-2,431303.73
9306,147,2,PO009306,22287.01
6991,28,4,CO006991,2739.27
5737,195,1,SOW02467-1,166769.37
3749,127,1,SOW01617-1,13045.02
7651,72,4,CO007651,38541.3
11650,200,4,CO011650,4028.98
3348,112,1,SOW01435,140404.21
8401,26,2,PO008401,20722.46
3744,126,1,SOW01614-2,117983.31
9274,147,2,PO009274,16608.99
4747,159,1,SOW02050,89411.96
7381,93,4,CO007381,5729.12
4415,148,1,SOW01907-1,168100.89
4826,162,1,SOW02082-1,392917.4
8206,169,2,PO008206,47991.73
3521,117,1,SOW01511,33886.58
11042,62,3,BPO011042,7542.74
4230,142,1,SOW01826-1,188701.37
8106,38,3,BPO008106,47855.05
5464,184,1,SOW02351-1,121285.68
3293,110,1,SOW01410-1,1076555.92
5285,176,1,SOW02275,55136.99
5002,167,1,SOW02154-1,70531.94
8742,71,3,BPO008742,48193.65
6059,58,4,CO006059,36918.42
8193,31,3,BPO008193,7520.99
2251,75,1,SOW00984,46011.19
1739,62,1,SOW00762,56818.63
3731,126,1,SOW01609-1,69515.57
7230,58,2,PO007230,14003.57
8511,21,4,CO008511,23250.51
1118,38,1,SOW00486,101458.26
7262,110,3,BPO007262,47722.11
2788,92,1,SOW01197-1,232289.78
4823,162,1,SOW02081-3,289903.94
9545,12,3,BPO009545,16400.27
4849,163,1,SOW02088-1,27988.18
9090,44,4,CO009090,16489.62
11006,120,2,PO011006,33288.38
11003,20,4,CO011003,44026.39
1650,57,1,SOW00721,155693.39
7088,162,4,CO007088,12741.78
10731,136,3,BPO010731,10679.26
6575,184,3,BPO006575,48112.63
1021,34,1,SOW00445-2,170056.49
3752,127,1,SOW01618,10734.27
2119,71,1,SOW00930,135454.22
368,13,1,SOW00157,73077.58
2689,90,1,SOW01156,7523.87
8921,91,2,PO008921,41512.02
7410,18,2,PO007410,37556.12
11130,198,2,PO011130,45338.73
7324,92,4,CO007324,2312.31
10834,147,3,BPO010834,10231.4
9542,28,2,PO009542,11060.52
7468,156,3,BPO007468,27822.79
1717,62,1,SOW00753,42825.37
11238,151,3,BPO011238,13606.36
10245,98,2,PO010245,16394.26
3457,116,1,SOW01477-2,155522.07
10817,189,4,CO010817,23996.14
6609,104,2,PO006609,44843.56
11391,49,2,PO011391,15339.1
4664,157,1,SOW02019,49749.21
11661,189,2,PO011661,16387.57
68,3,1,SOW00035,96031.64
5174,171,1,SOW02231,66230.34
6911,185,4,CO006911,38566.11
3929,132,1,SOW01690,96787.53
2229,75,1,SOW00977,43706.51
7173,97,3,BPO007173,35459.11
3058,103,1,SOW01316-2,175829.02
8263,99,4,CO008263,38604.48
8104,58,4,CO008104,651.13
7998,180,3,BPO007998,13524.11
10353,185,3,BPO010353,45856.45
4583,153,1,SOW01985-1,251671.47
6985,19,2,PO006985,25987.41
10042,154,4,CO010042,34293.56
1337,47,1,SOW00584-1,150034.15
2846,97,1,SOW01224,255210.27
7062,61,2,PO007062,14901.05
4732,159,1,SOW02045,39893.98
178,7,1,SOW00081-3,56916.47
7606,16,4,CO007606,40217.82
6728,197,4,CO006728,8174.33
2786,92,1,SOW01196-1,160443.49
1673,59,1,SOW00732-3,323056.87
7941,84,4,CO007941,20244.71
3685,125,1,SOW01583-1,20784.76
9920,48,4,CO009920,3526.84
2815,94,1,SOW01209,253756.2
7721,31,2,PO007721,18354.69
4543,152,1,SOW01968,77447.23
10334,113,2,PO010334,36836.13
5081,169,1,SOW02190,247218.48
8974,176,3,BPO008974,4097.63
8647,134,4,CO008647,26973.06
4605,155,1,SOW01995,33463.86
9324,61,4,CO009324,26981.98
2041,69,1,SOW00894,12762.99
10650,51,2,PO010650,14619.43
1440,51,1,SOW00627-1,122303.2
9132,175,3,BPO009132,12143.35
6652,109,2,PO006652,34470.17
9689,151,4,CO009689,25967.38
9743,121,2,PO009743,26378.24
8476,53,3,BPO008476,6955.5
3561,118,1,SOW01526-1,41107.62
4160,140,1,SOW01796,124127.15
7442,150,3,BPO007442,7843.99
8984,11,2,PO008984,12483.96
2085,70,1,SOW00911-1,29036.38
5016,167,1,SOW02160-1,33884.95
3574,119,1,SOW01531-1,424998.97
7817,156,2,PO007817,49109.5
10640,86,2,PO010640,24672.35
9480,180,4,CO009480,28792.34
840,29,1,SOW00364,147370.2
3039,103,1,SOW01311-1,97728.91
7902,197,2,PO007902,38543.19
11253,41,3,BPO011253,47877.36
2109,70,1,SOW00924,20654.77
8499,163,3,BPO008499,7625.6
1885,65,1,SOW00827,126828.62
8072,125,4,CO008072,36324.6
10818,191,3,BPO010818,49156.7
4239,142,1,SOW01831-3,87398.82
5526,187,1,SOW02380-1,667091.28
8658,10,3,BPO008658,9809.99
6603,71,3,BPO006603,6403.32
1652,57,1,SOW00723,37697.27
1568,54,1,SOW00682,279252.92
11216,47,3,BPO011216,45882.61
2214,75,1,SOW00968,94808.43
11445,106,3,BPO011445,45605.62
6101,180,2,PO006101,19992.93
4198,140,1,SOW01813,18329.01
1456,52,1,SOW00637,59872.48
10548,162,3,BPO010548,10709.77
3479,116,1,SOW01488-1,310341.4
3102,105,1,SOW01339,35575.08
19,1,1,SOW00010,185762.72
2409,79,1,SOW01047-1,73801.74
1219,41,1,SOW00529-1,72061.63
10930,25,4,CO010930,41834.12
5169,171,1,SOW02229,140172.66
5356,181,1,SOW02306-1,1533327.17
11292,159,3,BPO011292,6463.04
1039,35,1,SOW00452-2,792269.85
7339,191,2,PO007339,41924.24
6505,26,2,PO006505,40394.02
6418,161,2,PO006418,47664.51
1889,65,1,SOW00827-4,317071.56
8606,86,2,PO008606,20663.15
5089,170,1,SOW02196,22891.71
8308,169,2,PO008308,29314.97
134,6,1,SOW00062,898472.54
5545,189,1,SOW02387-1,673085.9
7593,93,3,BPO007593,13136.58
1572,54,1,SOW00684-1,282625.63
6181,45,2,PO006181,18669.02
6410,101,4,CO006410,18113.95
4439,148,1,SOW01918,234260.56
7895,10,3,BPO007895,24201.58
5121,170,1,SOW02211,49465.86
11425,100,2,PO011425,20504.54
7523,42,3,BPO007523,36281.03
761,26,1,SOW00327-1,118983.11
11241,130,4,CO011241,22025.03
11393,74,4,CO011393,11350.04
11489,1,3,BPO011489,13293.95
3144,106,1,SOW01352-1,42466.34
10476,50,4,CO010476,20103.47
1899,66,1,SOW00833,183439.8
10613,48,2,PO010613,46560.65
8685,21,4,CO008685,27672.36
4669,157,1,SOW02022,58975.39
1376,48,1,SOW00602,173274.15
6352,86,2,PO006352,40205.98
1420,50,1,SOW00620-2,216131.65
4915,165,1,SOW02120-1,93366.73
3469,116,1,SOW01483,148916.49
5440,184,1,SOW02342-5,140379.95
4777,160,1,SOW02064-2,45255.42
3546,118,1,SOW01521,153049.71
7860,99,2,PO007860,17912.4
5826,199,1,SOW02503-4,713733.85
3132,106,1,SOW01346-1,72828.11
3935,132,1,SOW01692,99908.14
1982,68,1,SOW00870-3,17085.66
1430,51,1,SOW00623-2,114205.25
8562,9,3,BPO008562,42681.74
289,10,1,SOW00125-3,23240.02
1438,51,1,SOW00626-1,231134.84
8160,138,2,PO008160,45802.43
4735,159,1,SOW02045-3,69814.46
6139,141,3,BPO006139,3764.99
1485,53,1,SOW00651,34027.64
2189,74,1,SOW00959-2,48376.33
5051,168,1,SOW02176,232608.35
8278,119,3,BPO008278,35007.99
7722,173,4,CO007722,45237.59
7424,106,4,CO007424,17321.81
1636,57,1,SOW00713-1,145016.59
11488,88,4,CO011488,22239.87
7776,35,3,BPO007776,43067.26
579,18,1,SOW00243-1,106139.71
8870,83,3,BPO008870,33235.53
6733,174,4,CO006733,19618.92
10782,32,3,BPO010782,13661.16
624,19,1,SOW00264,253273.41
8910,136,4,CO008910,45855.59
11175,7,4,CO011175,26478.9
1468,52,1,SOW00643,29380.94
6756,22,2,PO006756,13873.65
10581,123,4,CO010581,45657.18
458,16,1,SOW00193,37807.34
5109,170,1,SOW02206-1,1000
5190,172,1,SOW02238-1,167069.9
10387,47,2,PO010387,1562.47
765,27,1,SOW00329-1,15718.74
2661,88,1,SOW01145-2,201393.01
6872,4,4,CO006872,12871.16
2459,81,1,SOW01069-2,230038.43
1100,37,1,SOW00479-1,371375.06
5213,173,1,SOW02245-1,116955.56
7495,114,3,BPO007495,32075.21
11570,135,3,BPO011570,9633.69
2621,87,1,SOW01133-1,283145.2
319,11,1,SOW00140,60213.75
3830,129,1,SOW01655-1,116772.79
8480,99,4,CO008480,43669.59
8261,9,3,BPO008261,16321.78
7446,44,3,BPO007446,32370.65
5080,169,1,SOW02189-1,145766.39
4417,148,1,SOW01908-1,204858.69
5088,170,1,SOW02195,46751.52
1577,55,1,SOW00687-1,260155.48
2880,98,1,SOW01238-1,382013.87
11147,165,2,PO011147,24317.14
2531,83,1,SOW01094,246877.91
845,29,1,SOW00366,306365.92
2335,77,1,SOW01016-3,195951.53
9200,154,3,BPO009200,8658.34
10328,35,4,CO010328,49703.81
5020,167,1,SOW02161,27112.07
10038,153,4,CO010038,31076.11
2245,75,1,SOW00982-1,28820.32
10694,85,4,CO010694,26691.48
10263,181,3,BPO010263,14151.5
534,17,1,SOW00222-1,64856.33
5386,182,1,SOW02319,196037.21
9470,4,2,PO009470,35718.6
8287,191,4,CO008287,45317.79
6028,35,4,CO006028,31860.64
5475,185,1,SOW02356,115518.97
9711,5,2,PO009711,34737.42
745,26,1,SOW00319,92079.3
5748,196,1,SOW02472,74673.32
9788,188,2,PO009788,3636.78
3370,113,1,SOW01446-3,239496.03
3599,121,1,SOW01544-2,380502.6
2521,82,1,SOW01091,32260.37
4923,165,1,SOW02124-1,167941.45
7859,8,2,PO007859,48355.03
60,3,1,SOW00031,93249.74
10014,4,4,CO010014,3265.92
8721,148,2,PO008721,32766.72
10090,21,3,BPO010090,36629.53
10147,102,2,PO010147,18033.93
10565,79,4,CO010565,40832.77
2290,76,1,SOW01000,161763.54
5679,192,1,SOW02441,121054.19
8354,72,3,BPO008354,30089.15
253,9,1,SOW00110-1,276125.44
5474,184,1,SOW02355,85945.3
5484,185,1,SOW02360,103582.73
1273,43,1,SOW00553-2,226446.01
9856,154,2,PO009856,44529.42
7579,60,2,PO007579,38731.09
7149,118,3,BPO007149,5188.37
4529,151,1,SOW01961-1,1570292.04
8466,106,3,BPO008466,19109.24
2430,80,1,SOW01055-1,53031.99
7610,133,2,PO007610,37227.35
2200,74,1,SOW00964,76780.47
2378,79,1,SOW01034-1,31753.42
9686,132,4,CO009686,13145.11
11229,23,2,PO011229,44792.98
5316,178,1,SOW02289-3,692201.98
10158,37,2,PO010158,46022.31
9956,94,4,CO009956,5175.94
7304,168,4,CO007304,20384.32
7611,172,2,PO007611,18570.87
119,5,1,SOW00053-1,731693.96
8432,72,2,PO008432,11839.89
2562,85,1,SOW01107-1,72188.15
3555,118,1,SOW01524-3,73767.13
1923,67,1,SOW00844-1,30220.22
6009,114,2,PO006009,30534.77
1515,53,1,SOW00660-4,42054.84
2013,68,1,SOW00882-4,34369.58
5520,187,1,SOW02376-3,638615.36
3374,113,1,SOW01447-1,351719.83
503,16,1,SOW00207,125151.45
6631,193,4,CO006631,44446.02
10300,84,3,BPO010300,19700.37
1881,65,1,SOW00826-1,84895.92
5914,53,4,CO005914,3176.66
6878,169,2,PO006878,4280.7
11521,145,2,PO011521,32258.5
7206,82,4,CO007206,8876.07
4303,145,1,SOW01860-1,52259.37
10400,3,3,BPO010400,30885.56
8246,193,2,PO008246,35951.99
771,27,1,SOW00332-3,24548.92
2215,75,1,SOW00969,53590.05
6972,59,4,CO006972,41477.14
10201,19,2,PO010201,28792.89
1399,49,1,SOW00613,158759.21
9583,143,3,BPO009583,10753.51
7550,130,3,BPO007550,39611.81
5329,179,1,SOW02296,117926.36
10143,156,3,BPO010143,39501.65
2504,82,1,SOW01085-2,32930.56
1477,52,1,SOW00647-1,33318.25
10053,69,3,BPO010053,43246.57
92,3,1,SOW00044,28254.79
2407,79,1,SOW01046,110446.62
7620,90,2,PO007620,5060.13
1855,65,1,SOW00815,108876.28
5382,182,1,SOW02317,231685.71
8944,128,3,BPO008944,36598.43
992,33,1,SOW00432,55437.68
1115,38,1,SOW00484-3,282403.58
5673,192,1,SOW02439-1,46598.9
3918,131,1,SOW01687,120567.99
236,9,1,SOW00103-1,362874.08
9951,44,2,PO009951,32528.23
3513,117,1,SOW01506,29181.35
1574,55,1,SOW00686,133060.9
3855,129,1,SOW01663,222980.46
5093,170,1,SOW02197,80843.54
1768,62,1,SOW00774,118353.97
9010,198,4,CO009010,44423.25
10409,128,3,BPO010409,16285.89
546,17,1,SOW00227,79751.1
10940,72,3,BPO010940,20850.23
4164,140,1,SOW01798-2,54845.47
7685,41,4,CO007685,21240.96
7596,26,3,BPO007596,18339.43
762,26,1,SOW00328,119644.11
6230,10,3,BPO006230,49524.74
5332,179,1,SOW02296-3,294815.89
2693,90,1,SOW01158,40239.98
1542,53,1,SOW00668,48001.66
7480,29,4,CO007480,44382.62
6361,5,3,BPO006361,28139.54
5211,172,1,SOW02244-5,357545.23
3961,133,1,SOW01705-1,66995.67
3776,127,1,SOW01628-3,22865.2
882,30,1,SOW00380-2,71578.81
5756,196,1,SOW02475-1,163365.6
1441,51,1,SOW00628,169109.78
10315,37,4,CO010315,43087.59
4960,165,1,SOW02138,159350.82
5008,167,1,SOW02158,17957.18
6138,32,4,CO006138,5944.51
4608,155,1,SOW01995-3,58561.75
8826,189,2,PO008826,3115.17
7835,87,3,BPO007835,46466.02
2274,75,1,SOW00991-3,80224.82
5158,171,1,SOW02226,177859.42
1111,38,1,SOW00483-5,260041.87
3808,128,1,SOW01643,81360.45
4411,148,1,SOW01906-3,66048.28
9354,51,4,CO009354,37465.27
10485,137,4,CO010485,21893.68
7225,79,4,CO007225,32294.71
8505,39,3,BPO008505,27579.27
2506,82,1,SOW01085-4,43907.42
5420,184,1,SOW02334,95208.47
9757,20,4,CO009757,22996.3
3512,117,1,SOW01505,80296.58
4810,161,1,SOW02077,24599.34
5330,179,1,SOW02296-1,167062.34
378,13,1,SOW00162-1,26226.6
5094,170,1,SOW02198,39203.75
10747,35,4,CO010747,45595.17
2767,92,1,SOW01188-2,137305.47
9376,49,3,BPO009376,46790.86
5419,184,1,SOW02333-4,104558.5
9721,165,2,PO009721,29686.82
3277,109,1,SOW01404-2,106797.33
4898,164,1,SOW02110-1,508970.79
3853,129,1,SOW01661-5,187389.77
9921,48,4,CO009921,47377.74
9212,12,2,PO009212,48010.11
9004,154,4,CO009004,36623.03
8536,31,3,BPO008536,12166.27
1986,68,1,SOW00871-2,35084.55
4941,165,1,SOW02131,147075.46
10402,19,4,CO010402,38421.39
6357,184,3,BPO006357,26583.82
10789,134,2,PO010789,25609.23
8829,131,4,CO008829,27411.69
9442,151,3,BPO009442,33493.56
769,27,1,SOW00332-1,16629.92
1915,67,1,SOW00840,38838.47
10935,129,2,PO010935,38081.86
2062,69,1,SOW00901,62014.83
4546,152,1,SOW01968-3,193618.08
6329,99,2,PO006329,17988.84
5926,109,2,PO005926,30489.64
1704,61,1,SOW00746-2,664068.08
6757,167,2,PO006757,17007.43
9568,64,4,CO009568,48775.16
10946,15,4,CO010946,7328.43
2933,100,1,SOW01266,210675.28
2140,72,1,SOW00937,444085.75
9842,141,3,BPO009842,48399.81
4682,157,1,SOW02025,177031.99
1911,66,1,SOW00838-4,410580.71
3238,108,1,SOW01389-1,161023.44
11187,135,3,BPO011187,7784.55
5704,193,1,SOW02453,210478.57
7997,43,2,PO007997,32645.55
306,10,1,SOW00134,35927.3
8623,30,2,PO008623,46318.64
9513,177,4,CO009513,28130.29
8847,49,3,BPO008847,47677.89
5790,197,1,SOW02491-1,361821.51
1493,53,1,SOW00654-2,22474.17
5761,196,1,SOW02478-1,43291.05
6709,116,4,CO006709,9160.14
871,30,1,SOW00377,93643.04
7411,175,4,CO007411,20614.16
1471,52,1,SOW00644-1,40071.56
7357,153,3,BPO007357,27302.17
3449,115,1,SOW01473-1,1583551.26
9289,84,4,CO009289,42766.44
4044,135,1,SOW01743-1,28946.19
6817,8,2,PO006817,16397.38
2082,70,1,SOW00909,25021.38
8303,36,2,PO008303,1693.41
8190,109,4,CO008190,43884.01
6907,187,4,CO006907,37743.84
6055,56,3,BPO006055,14929.01
5156,171,1,SOW02224-2,255595.02
547,17,1,SOW00228,90412.01
7194,184,3,BPO007194,49862.96
8089,81,4,CO008089,45829.03
4569,152,1,SOW01977-2,157516.01
9875,89,4,CO009875,34476.08
10151,127,4,CO010151,39790.91
6061,187,3,BPO006061,15305.54
5740,195,1,SOW02467-4,266830.99
9633,43,2,PO009633,10592.6
6830,128,2,PO006830,41703.94
572,18,1,SOW00241-1,28009.93
2231,75,1,SOW00977-2,71023.08
6626,78,2,PO006626,13554.49
3588,120,1,SOW01539,281980.77
868,29,1,SOW00376-3,388946.54
2802,93,1,SOW01204,657514.94
7308,200,3,BPO007308,35745.16
10008,136,2,PO010008,6406.92
8152,196,3,BPO008152,24865.25
7462,137,4,CO007462,27117.59
1192,39,1,SOW00519-1,90998.15
11199,69,4,CO011199,20505.34
5179,172,1,SOW02232-2,300356.91
4946,165,1,SOW02133-1,85170.59
8150,83,3,BPO008150,37920.17
8236,148,2,PO008236,13108.5
8362,75,4,CO008362,12727.84
10560,46,3,BPO010560,26964.74
3948,133,1,SOW01701,62826.22
1255,42,1,SOW00544-1,14104.2
11579,56,3,BPO011579,37699.03
6807,104,2,PO006807,2723.99
6214,190,3,BPO006214,7005.17
4491,149,1,SOW01942-1,259612.59
4801,161,1,SOW02072-1,55070.73
9535,148,2,PO009535,21533.26
5572,190,1,SOW02398,61551.12
1921,67,1,SOW00843-1,66128.56
8571,38,2,PO008571,49912.17
6721,74,2,PO006721,40089.36
7404,53,4,CO007404,23328.39
3450,115,1,SOW01474,1165021.16
5693,193,1,SOW02448-1,256332.61
2800,93,1,SOW01202,1519901.13
1843,64,1,SOW00810,68277.84
8493,113,3,BPO008493,21953.7
8734,16,2,PO008734,37542.05
10101,136,3,BPO010101,39933.32
4227,142,1,SOW01825,147159.27
11514,39,4,CO011514,8697.42
2424,80,1,SOW01054-1,57540.63
6142,58,3,BPO006142,988.23
2927,100,1,SOW01264,202311.22
10379,162,2,PO010379,30114.08
1339,47,1,SOW00586,132545.49
8776,35,2,PO008776,37032.21
3902,131,1,SOW01680-1,134741.82
1988,68,1,SOW00871-4,46779.4
462,16,1,SOW00193-4,75614.69
6839,75,3,BPO006839,19826.11
4933,165,1,SOW02129-3,114193.97
8507,17,2,PO008507,43012.61
8024,48,2,PO008024,36053.59
372,13,1,SOW00159-1,65427.76
8275,3,4,CO008275,6855.02
6180,173,4,CO006180,45238.03
301,10,1,SOW00131,24080.76
4739,159,1,SOW02046-1,110426.93
2194,74,1,SOW00961-1,94162.05
9202,86,4,CO009202,12182.89
4317,145,1,SOW01868,28070.41
7054,25,2,PO007054,6062.19
5030,168,1,SOW02168,131173.87
11531,194,2,PO011531,49716.14
7558,111,3,BPO007558,23552.9
1984,68,1,SOW00871,23389.7
8784,162,2,PO008784,2686.44
6573,103,2,PO006573,12879.61
988,33,1,SOW00429,38155.62
3454,116,1,SOW01476,307269.39
1594,55,1,SOW00693-3,164406.71
5662,192,1,SOW02434-3,78690.05
6574,51,4,CO006574,42378.77
9970,149,3,BPO009970,45011.13
3187,107,1,SOW01369-1,84826.54
7894,128,2,PO007894,6792.19
1407,50,1,SOW00615-1,345352.44
5699,193,1,SOW02450-3,142002.1
5598,191,1,SOW02409,39262.58
11226,155,2,PO011226,6797.42
8935,25,3,BPO008935,48056.63
2852,97,1,SOW01226,608490.36
4045,135,1,SOW01743-2,35838.14
3490,117,1,SOW01495,38324.66
10764,37,3,BPO010764,21275.07
4093,136,1,SOW01765-2,108692.53
107,4,1,SOW00049-1,130175.7
11312,29,4,CO011312,9426.47
5268,175,1,SOW02265-1,502025.14
7782,184,4,CO007782,32425.82
6256,140,4,CO006256,17473.45
933,31,1,SOW00405-1,310229.03
388,14,1,SOW00164-4,491207.56
8645,159,2,PO008645,49610.09
1366,48,1,SOW00598,226312.02
4346,146,1,SOW01884,58803.99
3211,107,1,SOW01379-1,65511.16
10621,44,2,PO010621,29430.57
9135,33,2,PO009135,42618.19
8112,50,4,CO008112,40043.0
4758,160,1,SOW02057,128707.47
5311,177,1,SOW02288-1,78197.78
4834,162,1,SOW02084-3,224818.81
5821,199,1,SOW02502-1,383983.89
11018,42,3,BPO011018,13210.51
11163,18,4,CO011163,10723.1
4306,145,1,SOW01862,46590.13
7626,66,2,PO007626,16482.38
7305,198,2,PO007305,15496.25
6875,81,3,BPO006875,30319.59
4702,158,1,SOW02035,248035.65
727,25,1,SOW00310,652867.63
